,property_type,place_name,price_aprox_usd,rooms,contrafrente,cochera,amenities,esp_exterior,mas_1banio,estrenar,surface,price_m2
27684,apartment,Villa Crespo,83000.0,1.0,1,0,0,1,1,0,39.0,2128.2051282051284
27685,apartment,Recoleta,178000.0,3.0,0,0,0,1,1,0,76.0,2342.1052631578946
27686,apartment,Villa Crespo,121000.0,2.0,0,0,0,1,1,0,50.0,2420.0
27687,apartment,Villa Devoto,79000.0,1.0,0,0,0,1,1,0,35.0,2257.1428571428573
27688,apartment,Villa Crespo,76000.0,1.0,0,0,0,1,1,0,39.0,1948.7179487179487
27689,apartment,Villa Crespo,119000.0,2.0,0,0,0,1,1,0,50.0,2380.0
27690,apartment,Floresta,95000.0,1.0,0,1,0,0,0,0,36.0,2638.8888888888887
27691,apartment,Caballito,74500.0,1.0,0,0,1,1,1,0,36.0,2069.4444444444443
27692,house,Saavedra,549000.0,6.0,0,1,1,0,0,0,345.0,1591.304347826087
27693,apartment,Palermo,480000.0,3.0,0,1,0,1,1,0,110.0,4363.636363636364
27694,apartment,Coghlan,98800.0,1.0,0,0,0,0,0,0,40.0,2470.0
27695,apartment,Belgrano,135000.0,2.0,0,0,0,0,1,0,51.5,2621.359223300971
27696,apartment,Coghlan,112400.0,1.0,0,0,0,0,0,0,46.0,2443.478260869565
27697,apartment,Coghlan,101000.0,1.0,0,0,0,0,0,0,40.0,2525.0
27698,apartment,Coghlan,115900.0,1.0,0,0,0,0,0,0,46.0,2519.5652173913045
27699,PH,Villa Lugano,145000.0,3.0,0,0,0,0,0,0,104.0,1394.2307692307693
27700,apartment,Coghlan,101100.0,1.0,0,0,0,0,0,0,38.0,2660.5263157894738
27701,apartment,Coghlan,100000.0,1.0,0,0,0,0,0,0,39.0,2564.102564102564
27702,apartment,Coghlan,120900.0,1.0,0,0,0,0,0,0,46.0,2628.2608695652175
27703,apartment,Coghlan,101500.0,1.0,0,0,0,0,0,0,37.0,2743.2432432432433
27704,apartment,Coghlan,105600.0,1.0,0,0,0,0,0,0,39.0,2707.6923076923076
27705,apartment,Coghlan,105400.0,1.0,0,0,0,0,0,0,39.0,2702.5641025641025
27706,PH,Villa Lugano,195000.0,4.0,0,0,0,0,0,0,128.0,1523.4375
27707,apartment,Coghlan,104200.0,1.0,0,0,0,0,0,0,37.0,2816.2162162162163
27708,apartment,Coghlan,128500.0,1.0,0,0,0,0,0,0,46.0,2793.478260869565
27709,apartment,Coghlan,105400.0,1.0,0,0,0,0,0,0,37.0,2848.6486486486488
27710,apartment,Villa Urquiza,115000.0,2.0,0,0,0,1,1,0,44.0,2613.6363636363635
27711,apartment,Recoleta,249182.0,3.0,0,1,0,1,1,0,75.0,3322.4266666666667
27712,apartment,Parque Patricios,119459.0,3.0,0,0,0,1,1,0,76.0,1571.828947368421
27713,house,Villa Pueyrredón,390000.0,5.0,0,1,1,1,1,0,245.0,1591.8367346938776
27714,PH,Villa Pueyrredón,390000.0,5.0,0,1,1,1,1,0,245.0,1591.8367346938776
27715,apartment,Palermo,131583.29,4.0,0,0,0,1,0,0,39.0,3373.930512820513
27716,apartment,Palermo,289448.02,4.0,0,0,0,1,0,0,74.0,3911.45972972973
27717,apartment,Nuñez,124400.0,2.0,0,0,0,1,0,0,48.0,2591.6666666666665
27718,apartment,Belgrano,98000.0,1.0,0,1,1,1,0,0,37.0,2648.6486486486488
27719,apartment,Belgrano,110000.0,1.0,0,1,1,1,0,0,35.0,3142.8571428571427
27720,apartment,Almagro,104000.0,2.0,1,0,0,0,0,0,43.0,2418.6046511627906
27721,apartment,Belgrano,115000.0,1.0,0,0,1,1,0,0,41.0,2804.878048780488
27722,apartment,Belgrano,230000.0,4.0,0,0,1,1,1,0,139.0,1654.6762589928057
27723,apartment,Belgrano,110000.0,1.0,0,1,1,1,0,0,35.0,3142.8571428571427
27724,apartment,Nuñez,173600.0,2.0,0,0,0,0,0,0,62.0,2800.0
27725,apartment,Nuñez,400000.0,4.0,0,1,1,1,0,0,130.0,3076.923076923077
27726,apartment,Nuñez,173600.0,2.0,0,0,0,0,0,0,62.0,2800.0
27727,apartment,Nuñez,290000.0,3.0,0,0,0,0,0,0,110.0,2636.3636363636365
27728,apartment,Nuñez,292000.0,3.0,0,0,0,0,0,0,110.0,2654.5454545454545
27729,apartment,Nuñez,159000.0,2.0,0,0,0,0,0,0,57.0,2789.4736842105262
27730,apartment,Belgrano,204000.0,2.0,0,0,1,1,1,0,65.0,3138.4615384615386
27731,apartment,Belgrano,150000.0,2.0,0,0,1,1,1,0,49.0,3061.2244897959185
27732,apartment,Belgrano,144000.0,1.0,0,0,1,1,1,0,46.0,3130.4347826086955
27733,apartment,Palermo,153000.0,1.0,1,1,1,1,1,0,56.0,2732.1428571428573
27734,apartment,Recoleta,69000.0,1.0,0,0,0,0,0,0,24.0,2875.0
27735,apartment,San Telmo,178000.0,2.0,0,0,0,0,1,0,79.0,2253.1645569620255
27736,apartment,Palermo,148000.0,1.0,1,1,1,1,1,0,56.0,2642.8571428571427
27737,apartment,Palermo,152000.0,1.0,1,1,1,1,1,0,59.0,2576.271186440678
27738,apartment,Palermo,156000.0,1.0,1,1,1,1,1,0,56.0,2785.714285714286
27739,apartment,Palermo,127000.0,1.0,1,1,1,1,1,0,47.0,2702.127659574468
27740,apartment,Belgrano,510000.0,4.0,0,1,0,1,1,0,154.0,3311.688311688312
27741,apartment,Palermo,156000.0,1.0,1,1,1,1,1,0,56.0,2785.714285714286
27742,apartment,Nuñez,176100.0,2.0,0,0,0,0,0,0,62.0,2840.3225806451615
27743,apartment,Nuñez,143900.0,2.0,0,0,0,0,0,0,62.0,2320.967741935484
27744,house,Nuñez,590000.0,6.0,0,0,0,0,0,0,410.0,1439.0243902439024
27745,apartment,Belgrano,450000.0,4.0,0,1,1,1,1,0,198.0,2272.7272727272725
27746,apartment,Nuñez,350000.0,2.0,0,1,1,0,0,0,94.0,3723.404255319149
27747,apartment,Belgrano,395000.0,4.0,0,0,0,0,0,0,205.0,1926.8292682926829
27748,apartment,Villa Ortuzar,95000.0,1.0,1,0,0,0,0,1,39.0,2435.897435897436
27749,apartment,Balvanera,139000.0,3.0,0,0,0,0,1,0,106.0,1311.3207547169811
27750,apartment,Balvanera,140000.0,3.0,0,0,0,0,1,0,106.0,1320.754716981132
27751,apartment,Balvanera,130000.0,3.0,0,0,0,0,0,0,73.0,1780.8219178082193
27752,apartment,Villa Urquiza,178000.0,2.0,0,1,1,1,1,1,94.0,1893.6170212765958
27753,apartment,Villa Urquiza,95000.0,1.0,1,0,0,0,0,1,39.0,2435.897435897436
27754,apartment,Paternal,85000.0,2.0,0,0,0,0,1,0,42.0,2023.8095238095239
27755,apartment,Villa Urquiza,153000.0,2.0,0,1,1,1,1,1,71.0,2154.9295774647885
27756,apartment,Palermo,720000.0,4.0,0,1,0,1,1,0,240.0,3000.0
27757,apartment,Belgrano,470000.0,4.0,0,1,1,1,1,0,186.0,2526.8817204301076
27758,PH,Colegiales,390000.0,4.0,0,1,0,1,1,0,254.0,1535.4330708661416
27759,apartment,San Telmo,101000.0,2.0,0,0,0,0,1,0,50.0,2020.0
27760,apartment,Palermo,550000.0,4.0,0,1,0,1,0,0,177.0,3107.3446327683614
27761,apartment,Palermo,330000.0,3.0,0,1,0,0,1,0,100.0,3300.0
27762,apartment,Belgrano,269000.0,4.0,0,0,0,0,1,0,107.0,2514.0186915887853
27763,apartment,Villa Urquiza,95000.0,1.0,0,1,1,1,1,1,42.0,2261.904761904762
27764,apartment,Belgrano,620000.0,4.0,0,1,0,1,1,0,198.0,3131.313131313131
27765,PH,Belgrano,269000.0,4.0,0,0,0,0,1,0,107.0,2514.0186915887853
27766,PH,Chacarita,390000.0,4.0,0,1,0,1,1,0,254.0,1535.4330708661416
27767,apartment,Monserrat,86000.0,1.0,1,1,1,1,0,0,37.0,2324.324324324324
27768,apartment,Palermo,99000.0,1.0,0,0,1,1,1,0,30.0,3300.0
27769,apartment,Palermo,104500.0,1.0,0,0,1,1,1,0,34.0,3073.529411764706
27770,apartment,Palermo,103500.0,1.0,0,0,1,1,1,0,30.0,3450.0
27771,apartment,Congreso,91000.0,3.0,0,0,0,0,0,0,43.0,2116.279069767442
27772,apartment,Belgrano,298000.0,4.0,0,0,0,1,1,0,108.0,2759.259259259259
27773,apartment,Villa Urquiza,86000.0,1.0,0,1,0,1,0,0,34.0,2529.4117647058824
27774,apartment,Belgrano,250000.0,4.0,0,0,0,1,0,0,126.0,1984.126984126984
27775,apartment,Villa del Parque,99000.0,1.0,0,1,0,1,0,1,49.0,2020.408163265306
27776,store,Palermo,618000.0,4.0,1,0,0,1,0,0,240.0,2575.0
27777,apartment,Belgrano,114000.0,1.0,0,1,1,1,0,0,35.0,3257.1428571428573
27778,apartment,Belgrano,101000.0,1.0,0,1,1,1,0,0,35.0,2885.714285714286
27779,apartment,Villa Urquiza,95000.0,1.0,0,0,0,0,0,0,42.0,2261.904761904762
27780,apartment,Villa Crespo,85000.0,2.0,0,0,0,0,1,0,42.0,2023.8095238095239
27781,apartment,Belgrano,76000.0,1.0,0,0,0,0,1,0,30.0,2533.3333333333335
27782,store,Belgrano,134900.0,2.0,0,0,0,0,1,0,80.0,1686.25
27783,apartment,Villa Crespo,215000.0,4.0,0,0,0,1,1,0,158.0,1360.759493670886
27784,apartment,Belgrano,185000.0,3.0,0,1,0,1,1,0,70.0,2642.8571428571427
27785,apartment,Belgrano,690000.0,5.0,0,1,1,1,1,0,250.0,2760.0
27786,house,Saavedra,590000.0,6.0,0,1,1,1,1,0,460.0,1282.608695652174
27787,apartment,Belgrano,300000.0,3.0,0,1,0,1,1,0,90.0,3333.3333333333335
27788,apartment,Villa del Parque,219000.0,3.0,0,1,0,1,1,0,89.0,2460.674157303371
27789,apartment,Belgrano,187000.0,2.0,0,0,1,1,1,0,53.0,3528.301886792453
27790,store,Belgrano,550000.0,2.0,0,0,1,1,1,0,130.0,4230.7692307692305
27791,apartment,Belgrano,199500.0,2.0,0,0,1,1,0,1,44.0,4534.090909090909
27792,apartment,Palermo,476400.0,3.0,0,0,1,1,0,0,98.0,4861.224489795918
27793,apartment,Belgrano,820000.0,4.0,0,1,1,1,0,0,190.0,4315.789473684211
27794,apartment,Recoleta,152000.0,1.0,0,0,1,1,0,1,39.0,3897.4358974358975
27795,apartment,Recoleta,196000.0,1.0,0,0,1,1,0,1,51.0,3843.1372549019607
27796,apartment,Belgrano,111400.0,1.0,0,1,1,1,1,0,39.0,2856.4102564102564
27797,apartment,Belgrano,96040.0,1.0,0,1,1,1,1,0,33.0,2910.3030303030305
27798,apartment,Belgrano,77000.0,1.0,0,1,1,1,1,0,27.0,2851.8518518518517
27799,apartment,Belgrano,173500.0,2.0,0,1,1,1,1,0,59.0,2940.677966101695
27800,apartment,Belgrano,179400.0,2.0,0,1,1,1,1,0,59.0,3040.677966101695
27801,apartment,Belgrano,101760.0,1.0,0,1,1,1,1,0,31.0,3282.5806451612902
27802,apartment,Belgrano,197400.0,2.0,0,1,1,1,1,0,59.0,3345.762711864407
27803,apartment,Belgrano,130750.0,1.0,0,1,1,1,1,0,38.0,3440.7894736842104
27804,store,Palermo,575000.0,4.0,0,0,0,0,0,0,270.0,2129.6296296296296
27805,apartment,Belgrano,570000.0,4.0,0,1,1,1,0,0,172.0,3313.953488372093
27806,store,Belgrano,134900.0,2.0,0,0,0,0,1,0,80.0,1686.25
27807,apartment,Villa Urquiza,168000.0,2.0,0,1,1,0,0,1,55.0,3054.5454545454545
27808,apartment,Belgrano,210000.0,3.0,0,0,0,1,0,0,84.0,2500.0
27809,PH,Saavedra,153200.0,3.0,0,0,1,1,1,0,68.0,2252.9411764705883
27810,apartment,Belgrano,249000.0,3.0,0,1,0,0,1,0,98.0,2540.816326530612
27811,apartment,Villa Urquiza,74906.0,1.0,0,0,0,1,1,0,35.0,2140.1714285714284
27812,apartment,Villa Urquiza,76648.0,1.0,0,0,0,1,1,0,35.0,2189.942857142857
27813,apartment,Villa Urquiza,78390.0,1.0,0,0,0,1,1,0,35.0,2239.714285714286
27814,apartment,Villa Urquiza,86184.0,1.0,0,0,0,1,1,0,36.0,2394.0
27815,apartment,Villa Urquiza,84388.0,1.0,0,0,0,1,1,0,36.0,2344.1111111111113
27816,apartment,Villa Urquiza,82593.0,1.0,0,0,0,1,1,0,36.0,2294.25
27817,apartment,Villa Urquiza,74046.0,1.0,1,0,0,1,1,0,36.0,2056.8333333333335
27818,apartment,Belgrano,109000.0,1.0,0,0,1,1,0,0,36.0,3027.777777777778
27819,apartment,Belgrano,275000.0,3.0,0,0,0,0,0,0,103.0,2669.902912621359
27820,apartment,Belgrano,1000000.0,5.0,0,1,1,0,1,0,312.0,3205.128205128205
27821,apartment,Nuñez,240000.0,3.0,0,0,1,1,1,0,75.0,3200.0
27822,apartment,Belgrano,242000.0,3.0,0,0,0,0,0,0,106.0,2283.0188679245284
27823,apartment,Belgrano,360000.0,4.0,0,1,0,1,1,0,148.0,2432.4324324324325
27824,apartment,Belgrano,135000.0,3.0,0,0,0,0,1,0,65.0,2076.923076923077
27825,apartment,Belgrano,111000.0,1.0,0,0,1,1,0,0,36.0,3083.3333333333335
27826,apartment,Belgrano,116000.0,1.0,0,0,1,1,0,0,38.0,3052.6315789473683
27827,PH,Saavedra,138000.0,3.0,0,0,0,0,0,0,54.0,2555.5555555555557
27828,apartment,Belgrano,153000.0,2.0,0,0,1,1,1,0,49.0,3122.4489795918366
27829,apartment,Belgrano,156000.0,2.0,0,0,1,1,1,0,49.0,3183.673469387755
27830,apartment,Belgrano,181000.0,2.0,0,0,1,1,1,0,52.0,3480.769230769231
27831,apartment,Belgrano,112000.0,1.0,0,1,1,1,0,0,37.0,3027.027027027027
27832,apartment,Belgrano,112000.0,1.0,0,1,1,1,0,0,33.0,3393.939393939394
27833,apartment,Belgrano,104000.0,1.0,0,1,1,1,0,0,35.0,2971.4285714285716
27834,apartment,Belgrano,105000.0,1.0,0,1,1,1,0,0,35.0,3000.0
27835,apartment,Colegiales,92000.0,1.0,0,0,1,1,1,0,42.0,2190.4761904761904
27836,PH,Palermo,134000.0,2.0,0,0,0,1,0,0,51.0,2627.450980392157
27837,apartment,Belgrano,150000.0,3.0,0,0,0,1,1,0,62.0,2419.3548387096776
27838,PH,Caballito,255000.0,5.0,0,0,0,1,1,0,180.0,1416.6666666666667
27839,apartment,Belgrano,138000.0,1.0,0,1,0,1,1,1,37.0,3729.7297297297296
27840,apartment,Nuñez,380000.0,3.0,0,1,0,1,1,0,117.0,3247.863247863248
27841,apartment,Villa Urquiza,176000.0,2.0,0,1,1,1,1,1,71.0,2478.8732394366198
27842,apartment,Villa Urquiza,118000.0,1.0,0,0,0,0,0,0,42.0,2809.5238095238096
27843,apartment,Villa Urquiza,200000.0,2.0,0,1,1,1,1,1,94.0,2127.659574468085
27844,apartment,Caballito,110000.0,2.0,0,0,0,1,0,0,50.0,2200.0
27845,apartment,Barrio Norte,285000.0,4.0,0,0,1,1,1,0,107.0,2663.551401869159
27846,apartment,Nuñez,119000.0,3.0,0,0,0,0,1,0,56.0,2125.0
27847,apartment,Palermo,376884.0,3.0,0,0,0,0,0,0,108.0,3489.6666666666665
27848,apartment,Palermo,323208.0,3.0,0,0,0,0,0,0,92.0,3513.1304347826085
27849,apartment,Palermo,379152.0,3.0,0,0,0,0,0,0,102.0,3717.176470588235
27850,apartment,Palermo,326736.0,3.0,0,0,0,0,0,0,86.0,3799.2558139534885
27851,apartment,Belgrano,115000.0,2.0,0,0,0,0,1,0,46.0,2500.0
27852,apartment,Nuñez,360000.0,4.0,0,0,0,1,1,0,190.0,1894.7368421052631
27853,apartment,Villa Crespo,105000.0,1.0,0,1,0,1,1,0,34.0,3088.235294117647
27854,apartment,Palermo,98656.79,1.0,0,0,0,0,0,0,37.0,2666.3997297297296
27855,apartment,Palermo,107680.65,1.0,0,0,0,0,0,0,37.0,2910.2878378378377
27856,apartment,Palermo,208000.0,2.0,1,1,1,1,1,0,53.0,3924.5283018867926
27857,apartment,Palermo,96536.83,1.0,0,0,0,0,0,0,80.0,1206.710375
27858,apartment,Palermo,170000.0,2.0,1,0,1,1,1,0,56.0,3035.714285714286
27859,apartment,Palermo,315000.0,3.0,1,1,1,1,1,0,115.0,2739.1304347826085
27860,apartment,Palermo,380000.0,3.0,0,1,1,1,1,0,141.0,2695.0354609929077
27861,store,Barrio Norte,590000.0,1.0,0,0,0,0,0,0,130.0,4538.461538461538
27862,apartment,Boca,65000.0,1.0,0,0,1,1,1,0,36.0,1805.5555555555557
27863,apartment,Villa Urquiza,97153.75,1.0,0,0,0,0,0,0,40.0,2428.84375
27864,PH,Boedo,179000.0,3.0,0,0,0,1,1,0,141.0,1269.5035460992908
27865,apartment,Balvanera,86469.81,1.0,0,0,0,0,0,0,33.0,2620.2972727272727
27866,apartment,Balvanera,93098.9,1.0,0,0,0,0,0,0,33.0,2821.1787878787877
27867,apartment,Monserrat,57000.0,2.0,0,0,0,0,1,0,33.0,1727.2727272727273
27868,apartment,San Telmo,130000.0,3.0,0,0,0,1,1,0,71.0,1830.9859154929577
27869,apartment,Recoleta,115000.0,1.0,0,0,1,0,1,0,44.0,2613.6363636363635
27870,apartment,Villa Urquiza,214000.0,3.0,0,1,1,1,1,0,80.0,2675.0
27871,apartment,Villa Urquiza,217000.0,3.0,0,1,1,1,1,0,80.0,2712.5
27872,apartment,Villa Urquiza,209000.0,3.0,0,1,1,1,1,0,80.0,2612.5
27873,apartment,Constitución,90000.0,2.0,0,0,0,0,1,0,44.0,2045.4545454545455
27874,apartment,Monserrat,90000.0,2.0,0,0,0,0,1,0,44.0,2045.4545454545455
27875,apartment,Villa Urquiza,138700.0,2.0,0,1,1,1,1,0,69.0,2010.144927536232
27876,apartment,Villa Urquiza,124440.0,2.0,0,1,1,1,1,0,47.0,2647.659574468085
27877,apartment,San Telmo,53116.85,2.0,0,1,1,1,0,0,27.0,1967.2907407407406
27878,apartment,San Telmo,48021.08,1.0,0,1,1,1,0,0,22.0,2182.776363636364
27879,apartment,San Telmo,102557.07,2.0,0,1,1,1,0,0,52.0,1972.2513461538463
27880,apartment,San Telmo,104920.61,2.0,0,1,1,1,0,0,52.0,2017.7040384615384
27881,apartment,San Telmo,109447.01,2.0,0,1,1,1,0,0,54.0,2026.7964814814814
27882,apartment,San Telmo,75052.97,2.0,0,1,1,1,0,0,36.0,2084.804722222222
27883,apartment,San Telmo,112377.55,2.0,0,1,1,1,0,0,54.0,2081.0657407407407
27884,apartment,San Telmo,96298.25,2.0,0,1,1,1,0,0,44.0,2188.596590909091
27885,apartment,San Telmo,113921.42,2.0,0,1,1,1,0,0,52.0,2190.7965384615386
27886,apartment,San Telmo,46207.34,2.0,0,1,1,1,0,0,22.0,2100.3336363636363
27887,apartment,San Telmo,55189.7,2.0,0,1,1,1,0,0,27.0,2044.062962962963
27888,apartment,San Telmo,52253.16,2.0,0,1,1,1,0,0,25.0,2090.1264
27889,apartment,Almagro,179000.0,3.0,0,0,0,1,1,0,79.0,2265.8227848101264
27890,PH,Saavedra,138500.0,3.0,0,0,0,1,0,0,64.0,2164.0625
27891,apartment,Saavedra,138500.0,3.0,0,0,0,1,0,0,64.0,2164.0625
27892,apartment,Caballito,147000.0,2.0,0,0,1,1,1,0,51.0,2882.3529411764707
27893,PH,San Cristobal,150000.0,3.0,0,0,0,1,1,0,103.0,1456.3106796116506
27894,apartment,Recoleta,240000.0,3.0,0,0,1,1,1,0,85.0,2823.529411764706
27895,PH,Mataderos,135000.0,3.0,0,0,0,1,1,0,125.0,1080.0
27896,apartment,Almagro,135500.0,3.0,1,0,0,1,1,0,50.0,2710.0
27897,apartment,Palermo,440000.0,3.0,0,0,1,1,1,0,113.0,3893.8053097345132
27898,apartment,Abasto,70000.0,2.0,0,0,0,1,1,0,40.0,1750.0
27899,apartment,Balvanera,74000.0,1.0,0,0,0,0,0,0,35.0,2114.285714285714
27900,apartment,Palermo,160000.0,4.0,0,0,0,1,1,0,85.0,1882.3529411764705
27901,apartment,Nuñez,175000.0,2.0,0,0,1,1,1,0,58.0,3017.2413793103447
27902,apartment,Flores,108000.0,2.0,0,0,1,1,0,1,48.0,2250.0
27903,apartment,Villa Lugano,138000.0,4.0,0,0,0,0,0,0,90.0,1533.3333333333333
27904,apartment,Palermo,176000.0,1.0,1,1,1,1,0,0,47.0,3744.68085106383
27905,PH,Mataderos,153000.0,3.0,0,0,0,1,1,0,85.0,1800.0
27906,apartment,Monserrat,70000.0,2.0,0,0,0,0,1,0,32.0,2187.5
27907,apartment,Villa Lugano,58000.0,3.0,0,0,0,0,0,0,50.0,1160.0
27908,apartment,Villa Lugano,56000.0,3.0,0,0,0,0,0,0,50.0,1120.0
27909,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,44.0,2045.4545454545455
27910,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,30.0,3000.0
27911,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,44.0,2045.4545454545455
27912,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27913,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,30.0,3000.0
27914,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27915,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27916,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,44.0,2045.4545454545455
27917,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27918,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,44.0,2045.4545454545455
27919,apartment,Caballito,90000.0,1.0,1,0,0,1,1,0,30.0,3000.0
27920,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27921,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27922,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,30.0,3000.0
27923,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,43.0,2093.0232558139537
27924,apartment,Caballito,139014.0,1.0,0,0,0,1,1,0,44.0,3159.409090909091
27925,apartment,Caballito,90000.0,1.0,0,0,0,1,1,0,44.0,2045.4545454545455
27926,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,73.0,2876.7123287671234
27927,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,73.0,2876.7123287671234
27928,apartment,Caballito,210000.0,3.0,1,0,0,1,1,0,73.0,2876.7123287671234
27929,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,80.0,2625.0
27930,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,83.0,2530.120481927711
27931,apartment,Caballito,210000.0,3.0,1,0,0,1,1,0,73.0,2876.7123287671234
27932,apartment,Caballito,242613.0,3.0,1,0,0,1,1,0,73.0,3323.4657534246576
27933,apartment,Caballito,355000.0,4.0,0,0,0,1,1,0,124.0,2862.9032258064517
27934,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,105.0,2000.0
27935,apartment,Caballito,210000.0,3.0,0,0,0,1,1,0,105.0,2000.0
27936,apartment,Boedo,260000.0,4.0,0,1,0,1,1,0,140.0,1857.142857142857
27937,apartment,Villa Lugano,58000.0,3.0,0,0,0,0,0,0,50.0,1160.0
27938,apartment,Belgrano,549000.0,4.0,0,1,0,1,1,0,178.0,3084.2696629213483
27939,apartment,Caballito,350000.0,4.0,0,1,1,0,0,0,121.0,2892.561983471074
27940,apartment,Floresta,99000.0,3.0,0,1,0,1,1,0,54.0,1833.3333333333333
27941,apartment,Belgrano,435000.0,4.0,0,1,1,1,0,0,111.0,3918.9189189189187
27942,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,120.0,2166.6666666666665
27943,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,116.0,2241.3793103448274
27944,apartment,Belgrano,360941.0,3.0,0,0,1,1,1,0,107.0,3373.2803738317757
27945,apartment,Belgrano,126457.0,1.0,0,0,1,1,1,0,36.0,3512.6944444444443
27946,apartment,Belgrano,345771.0,3.0,0,0,1,1,1,0,95.0,3639.694736842105
27947,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,78.0,3333.3333333333335
27948,apartment,Belgrano,110000.0,1.0,0,0,1,1,1,0,36.0,3055.5555555555557
27949,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,112.0,2321.4285714285716
27950,apartment,Belgrano,110000.0,1.0,0,0,0,1,0,0,35.0,3142.8571428571427
27951,apartment,Belgrano,137700.0,1.0,0,0,0,1,0,0,36.0,3825.0
27952,apartment,Belgrano,134169.0,1.0,0,0,0,1,0,0,36.0,3726.9166666666665
27953,apartment,Belgrano,134169.0,1.0,0,0,0,1,0,0,34.0,3946.1470588235293
27954,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,95.0,2736.842105263158
27955,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,102.0,2549.0196078431372
27956,apartment,Belgrano,167000.0,2.0,0,0,1,1,1,0,60.0,2783.3333333333335
27957,apartment,Belgrano,140454.0,1.0,0,0,0,1,0,0,36.0,3901.5
27958,apartment,Belgrano,136853.0,1.0,0,0,0,1,0,0,36.0,3801.472222222222
27959,apartment,Belgrano,136853.0,1.0,0,0,0,1,0,0,34.0,4025.0882352941176
27960,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,95.0,2736.842105263158
27961,apartment,Belgrano,260000.0,3.0,0,0,0,0,1,0,88.0,2954.5454545454545
27962,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,133.0,3684.2105263157896
27963,apartment,Belgrano,110000.0,1.0,0,0,1,1,1,0,37.0,2972.972972972973
27964,apartment,Belgrano,110000.0,1.0,0,0,1,1,0,0,38.0,2894.7368421052633
27965,apartment,Belgrano,437500.0,3.0,0,0,1,1,1,0,126.0,3472.222222222222
27966,apartment,Belgrano,280000.0,4.0,0,0,1,1,1,0,70.0,4000.0
27967,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,114.0,2280.7017543859647
27968,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,130.0,3769.230769230769
27969,apartment,Belgrano,521399.0,3.0,0,0,1,1,1,0,138.0,3778.253623188406
27970,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,141.0,3475.177304964539
27971,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,81.0,3209.8765432098767
27972,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,130.0,3769.230769230769
27973,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,118.0,2203.3898305084745
27974,apartment,Belgrano,714334.37,4.0,0,0,1,1,1,0,248.0,2880.3805241935484
27975,apartment,Belgrano,437500.0,3.0,0,0,1,1,1,0,136.0,3216.9117647058824
27976,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,83.0,3132.5301204819275
27977,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,80.0,3250.0
27978,apartment,Belgrano,260000.0,3.0,0,0,0,1,1,0,83.0,3132.5301204819275
27979,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,166.0,2951.8072289156626
27980,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,166.0,2951.8072289156626
27981,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,80.0,3250.0
27982,apartment,Belgrano,260000.0,3.0,0,0,0,1,1,0,83.0,3132.5301204819275
27983,apartment,Belgrano,490000.0,4.0,0,0,1,1,1,0,166.0,2951.8072289156626
27984,apartment,Belgrano,260000.0,3.0,0,0,1,1,1,0,80.0,3250.0
27985,apartment,Belgrano,260000.0,3.0,0,0,0,1,1,0,83.0,3132.5301204819275
